"variables","order","R2","R2Cum","AdjR2Cum","F","pvalue","site","trait"
"convexity",18,0.0149971979926735,0.0890364667294199,0.0861762986500775,10.486934737151,0.003,"WFDP","benzenoids"
"Na",9,0.00639917104223038,0.0954356377716502,0.0911688247422713,4.49926279743388,0.026,"WFDP","benzenoids"
"pHCaCl2",13,0.00473326148903519,0.100168899260685,0.0945006718544534,3.34020578202719,0.067,"WFDP","benzenoids"
"Fe",5,0.0101711232874585,0.110340022548144,0.103323776669186,7.24826599789091,0.009,"WFDP","benzenoids"
"Mn",8,0.00431852001044083,0.114658542558585,0.106266680402742,3.08764843624183,0.088,"WFDP","benzenoids"
"sin_aspect",17,0.00220509955784148,0.116863642116426,0.107082068532273,1.57803821359548,0.218,"WFDP","benzenoids"
"TotN",11,0.00112857955677328,0.1179922216732,0.106809872661132,0.807400703058294,0.358,"WFDP","benzenoids"
"MEM1",1,0.0606247531636503,0.0606247531636503,0.0591523781686091,41.174804902164,0.001,"WFDP","benzenoids"
"MEM88",88,0.0431072980462832,0.103732051209934,0.100918023113261,30.6374325809058,0.001,"WFDP","benzenoids"
"MEM257",257,0.0307430965192342,0.134475147729168,0.130392483331664,22.590465582743,0.001,"WFDP","benzenoids"
"MEM267",267,0.0301762546043196,0.164651402333487,0.15938936392299,22.9388326349867,0.001,"WFDP","benzenoids"
"MEM72",72,0.0259033365971578,0.190554738930645,0.184171101225051,20.2888523689694,0.001,"WFDP","benzenoids"
"MEM3",3,0.0161712147078106,0.206725953638456,0.199206768364887,12.9039629583177,0.001,"WFDP","benzenoids"
"MEM25",25,0.0150084354611675,0.221734389099623,0.213114358599144,12.1877814959397,0.001,"WFDP","benzenoids"
"MEM36",36,0.0136688879907405,0.235403277090364,0.225709499303871,11.2805457618691,0.002,"WFDP","benzenoids"
"MEM2",2,0.0113370181179255,0.246740295208289,0.235979442282694,9.48188436054476,0.003,"WFDP","benzenoids"
"MEM278",278,0.0110859335120437,0.257826228720333,0.246026963676141,9.39544409802094,0.003,"WFDP","benzenoids"
"MEM243",243,0.011046962074878,0.268873190795211,0.256066829487484,9.48876733239885,0.004,"WFDP","benzenoids"
"MEM54",54,0.0100300318257923,0.278903222621003,0.265102327360161,8.72120102606765,0.002,"WFDP","benzenoids"
"MEM212",212,0.00995288732607841,0.288856109947082,0.274087946096143,8.76124727115557,0.004,"WFDP","benzenoids"
"MEM129",129,0.00980806557522784,0.29866417552231,0.282954253054009,8.74052168814086,0.002,"WFDP","benzenoids"
"MEM195",195,0.00836622411217458,0.307030399634484,0.290372476548775,7.53355391527032,0.004,"WFDP","benzenoids"
"MEM143",143,0.00771660181669248,0.314747001451177,0.297148208551046,7.01557372529599,0.009,"WFDP","benzenoids"
"MEM134",134,0.00753231067463223,0.322279312125809,0.303756399434714,6.91302084095589,0.01,"WFDP","benzenoids"
"MEM291",291,0.00746479981411868,0.329744111939928,0.310316405039636,6.91622523150774,0.005,"WFDP","benzenoids"
"MEM245",245,0.00727037911227069,0.337014491052198,0.316697193197346,6.79899483287608,0.01,"WFDP","benzenoids"
"MEM119",119,0.00719145288598855,0.344205943938187,0.323017121448306,6.78796841063062,0.007,"WFDP","benzenoids"
"MEM100",100,0.00715001938354592,0.351355963321733,0.32931466110451,6.81222940344875,0.012,"WFDP","benzenoids"
"MEM230",230,0.00711008421267939,0.358466047534412,0.335591255064002,6.83817581651456,0.008,"WFDP","benzenoids"
"MEM60",60,0.0070696272115327,0.365535674745945,0.341846260004316,6.86388531074673,0.012,"WFDP","benzenoids"
"MEM151",151,0.00694956053913393,0.372485235285079,0.347996854223033,6.81096282014818,0.008,"WFDP","benzenoids"
"MEM130",130,0.00692843148552935,0.379413666770608,0.354145493593516,6.85489947865572,0.007,"WFDP","benzenoids"
"MEM268",268,0.00682285023967072,0.386236517010279,0.360204134371237,6.81436304510185,0.014,"WFDP","benzenoids"
"MEM40",40,0.00682207006511637,0.393058587075395,0.366281760034604,6.87892898876857,0.017,"WFDP","benzenoids"
"MEM69",69,0.00675941118133999,0.399817998256735,0.372313749404343,6.88124638826706,0.01,"WFDP","benzenoids"
"MEM44",44,0.0063911346717419,0.406209132928477,0.377979731051306,6.56559803452311,0.011,"WFDP","benzenoids"
"MEM221",221,0.00602402097962335,0.4122331539081,0.383279122080913,6.24163952251402,0.013,"WFDP","benzenoids"
"MEM219",219,0.00555042341430567,0.417783577322406,0.388098200508252,5.79622508822048,0.021,"WFDP","benzenoids"
"MEM73",73,0.00525525739448551,0.423038834716892,0.392622430616299,5.52886646519344,0.02,"WFDP","benzenoids"
"MEM121",121,0.00523852185745727,0.428277356574349,0.397143945298695,5.55259492014843,0.014,"WFDP","benzenoids"
"MEM20",20,0.00518062632450128,0.43345798289885,0.401619257970852,5.53229739668838,0.021,"WFDP","benzenoids"
"MEM13",13,0.00494617002724634,0.438404152926097,0.405861347218172,5.31963815619821,0.022,"WFDP","benzenoids"
"MEM177",177,0.00484297420186203,0.443247127127959,0.410008149643061,5.24525976607574,0.02,"WFDP","benzenoids"
"MEM233",233,0.00472588832570148,0.44797301545366,0.414044446636028,5.153705981258,0.025,"WFDP","benzenoids"
"MEM110",110,0.0046781021973869,0.452651117651047,0.418043368018334,5.13664960557475,0.028,"WFDP","benzenoids"
"MEM34",34,0.00464501992533034,0.457296137576377,0.422020386518842,5.13541942147212,0.022,"WFDP","benzenoids"
"MEM19",19,0.00462986574327207,0.461926003319649,0.425994517731646,5.15410444907166,0.022,"WFDP","benzenoids"
"MEM149",149,0.00462709867029903,0.466553101989948,0.42997898356451,5.18702989024914,0.019,"WFDP","benzenoids"
"MEM157",157,0.00455368460854444,0.471106786598493,0.433898218821502,5.14007297204106,0.031,"WFDP","benzenoids"
"MEM256",256,0.00454089778447525,0.475647684382968,0.437816896511269,5.16136765098962,0.024,"WFDP","benzenoids"
"MEM262",262,0.00452515376052615,0.480172838143494,0.441731837938979,5.1795417497947,0.024,"WFDP","benzenoids"
"MEM97",97,0.00449428772597354,0.484667125869468,0.445626756617155,5.1803543752811,0.022,"WFDP","benzenoids"
"MEM41",41,0.00449409663996675,0.489161222509435,0.449534605705782,5.21690878791891,0.031,"WFDP","benzenoids"
"MEM108",108,0.00402161475073698,0.493182837260171,0.452945663866976,4.69754402073881,0.029,"WFDP","benzenoids"
"MEM226",226,0.00397587845285374,0.497158715713025,0.456318814451139,4.67293406301848,0.028,"WFDP","benzenoids"
"MEM203",203,0.00393428579219529,0.501093001505221,0.459658352477688,4.65262789337182,0.039,"WFDP","benzenoids"
"MEM312",312,0.0038999315748246,0.504992933080045,0.462971959657299,4.64045839156299,0.029,"WFDP","benzenoids"
"MEM263",263,0.00382397098162079,0.508816904061666,0.466214288597627,4.57771237606946,0.031,"WFDP","benzenoids"
"MEM318",318,0.00375751638244659,0.512574420444112,0.469395323106964,4.52512590436024,0.037,"WFDP","benzenoids"
"MEM148",148,0.0037508309285027,0.516325251372615,0.47257992427833,4.54434913201532,0.038,"WFDP","benzenoids"
"MEM152",152,0.00358757958479561,0.519912830957411,0.475597092276556,4.3715687325925,0.038,"WFDP","benzenoids"
"MEM96",96,0.00358209202481674,0.523494922982228,0.478618588674047,4.39017723711463,0.034,"WFDP","benzenoids"
"MEM250",250,0.00356559453763272,0.52706051751986,0.481632368259332,4.39536493028401,0.028,"WFDP","benzenoids"
"MEM122",122,0.00356295162217679,0.530623469142037,0.484653602717804,4.41785583168493,0.037,"WFDP","benzenoids"
"MEM136",136,0.00354939191029791,0.534172861052335,0.487670323945683,4.42695697065166,0.046,"WFDP","benzenoids"
"MEM187",187,0.00342795595675649,0.537600817009091,0.490563658739327,4.2997793422958,0.039,"WFDP","benzenoids"
"MEM84",84,0.00324005715932274,0.540840874168414,0.493259617605555,4.08571449353259,0.051,"WFDP","benzenoids"
"MEM6",6,0.0030873690246791,0.543928243193093,0.495796102768835,3.9127599322491,0.04,"WFDP","benzenoids"
"MEM309",309,0.00294091882090974,0.546869162014003,0.498179193287605,3.74485693184572,0.05,"WFDP","benzenoids"
"MEM260",260,0.00292414369874738,0.54979330571275,0.500551948525082,3.74118553067058,0.053,"WFDP","benzenoids"
"MEM154",154,0.00288205317562829,0.552675358888379,0.502886181442911,3.70464853415653,0.065,"WFDP","benzenoids"
"MEM89",89,0.00287343613578983,0.555548795024169,0.505218954739449,3.71098632083369,0.055,"WFDP","benzenoids"
"MEM7",7,0.00285960170273403,0.558408396726903,0.507544442423195,3.71055917621978,0.07,"WFDP","benzenoids"
"MEM59",59,0.00283255489986933,0.561240951626772,0.509847846310327,3.69273615833679,0.059,"WFDP","benzenoids"
"MEM141",141,0.0028122124016795,0.564053164028451,0.512136553089633,3.68341538201643,0.063,"WFDP","benzenoids"
"MEM306",306,0.00280929558926013,0.566862459617712,0.514430020518803,3.6969746017973,0.06,"WFDP","benzenoids"
"MEM293",293,0.00277351390823632,0.569635973525948,0.516691365699615,3.66696405068052,0.057,"WFDP","benzenoids"
"MEM75",75,0.00274958971350114,0.572385563239449,0.51893375864438,3.65227836810193,0.056,"WFDP","benzenoids"
"MEM215",215,0.0027294045876689,0.575114967827118,0.521161312948022,3.64233212286606,0.053,"WFDP","benzenoids"
"MEM185",185,0.00270970299488194,0.577824670822,0.523374495857346,3.63283164387972,0.059,"WFDP","benzenoids"
"Mg",7,0.00621841710787704,0.00621841710787704,0.00466076572403362,3.99217512491999,0.054,"WFDP","heterocyclics"
"aspect",15,0.00545331260378967,0.0116717297116667,0.00856865821939556,3.51478373435639,0.062,"WFDP","heterocyclics"
"convexity",18,0.00204066251864583,0.0137123922303125,0.00906009219366299,1.31590557524455,0.258,"WFDP","heterocyclics"
"MEM88",88,0.039410104668635,0.039410104668635,0.0379044778734449,26.1752147308562,0.001,"WFDP","heterocyclics"
"MEM288",288,0.0284171602533567,0.0678272649219917,0.064900505942155,19.4188591880167,0.001,"WFDP","heterocyclics"
"MEM96",96,0.0195979973094594,0.0874252622314511,0.0831206644117881,13.6584169744762,0.001,"WFDP","heterocyclics"
"MEM72",72,0.0191163869973041,0.106541649228755,0.100913565129409,13.5864259736446,0.001,"WFDP","heterocyclics"
"MEM267",267,0.0169845993603931,0.123526248589148,0.116613995029126,12.2858624997676,0.002,"WFDP","heterocyclics"
"MEM110",110,0.0159073231259582,0.139433571715106,0.131276543958852,11.7008230948536,0.001,"WFDP","heterocyclics"
"MEM268",268,0.0151373243718505,0.154570896086957,0.145206966138553,11.3158974049154,0.001,"WFDP","heterocyclics"
"MEM229",229,0.013815781111559,0.168386677198516,0.157843243628925,10.4829463915103,0.004,"WFDP","heterocyclics"
"MEM69",69,0.0126530830950442,0.18103976029356,0.169340328297754,9.73361338364269,0.002,"WFDP","heterocyclics"
"MEM25",25,0.011583502253779,0.192623262547339,0.179787384368442,9.02431613352524,0.004,"WFDP","heterocyclics"
"MEM177",177,0.0112728893311817,0.203896151878521,0.189951657723527,8.89252641685741,0.004,"WFDP","heterocyclics"
"MEM20",20,0.0107701195272655,0.214666271405786,0.199635960810682,8.59872013352007,0.003,"WFDP","heterocyclics"
"MEM152",152,0.0100681377469764,0.224734409152763,0.208634644486606,8.12967104952956,0.006,"WFDP","heterocyclics"
"MEM36",36,0.00994852172825955,0.234682930881022,0.217539828532757,8.12450986794283,0.005,"WFDP","heterocyclics"
"MEM280",280,0.00994398643961952,0.244626917320642,0.226468910525465,8.21454679893129,0.005,"WFDP","heterocyclics"
"MEM278",278,0.00956495493399626,0.254191872254638,0.235037891445768,7.9899463443689,0.004,"WFDP","heterocyclics"
"MEM55",55,0.00904536168296777,0.263237233937606,0.24310063100664,7.63639970146033,0.006,"WFDP","heterocyclics"
"MEM312",312,0.00872445931115556,0.271961693248761,0.250859133632783,7.44176395937752,0.007,"WFDP","heterocyclics"
"MEM293",293,0.00816049091608367,0.280122184164845,0.258061412389252,7.02828210104262,0.009,"WFDP","heterocyclics"
"MEM37",37,0.00716963466213139,0.287291818826976,0.264264090840772,6.22695792344485,0.014,"WFDP","heterocyclics"
"MEM146",146,0.00709087609257014,0.294382694919547,0.270405407853706,6.21039392551278,0.006,"WFDP","heterocyclics"
"MEM137",137,0.00706603339551909,0.301448728315066,0.276540903392751,6.24112041843314,0.015,"WFDP","heterocyclics"
"MEM203",203,0.00634599519327322,0.307794723508339,0.281949396626345,5.64736093730629,0.018,"WFDP","heterocyclics"
"MEM275",275,0.00615433417908212,0.313949057687421,0.287176337987418,5.51695987382089,0.024,"WFDP","heterocyclics"
"MEM131",131,0.00602899918780242,0.319978056875223,0.29228986700858,5.44365595660116,0.019,"WFDP","heterocyclics"
"MEM38",38,0.00597275212951692,0.32595080900474,0.297361446907062,5.43179504449494,0.016,"WFDP","heterocyclics"
"MEM163",163,0.00592472262510696,0.331875531629847,0.302399452142929,5.42702807369215,0.013,"WFDP","heterocyclics"
"MEM277",277,0.00583434677571243,0.33770987840556,0.307359430934783,5.38251404290645,0.023,"WFDP","heterocyclics"
"MEM180",180,0.00544163893986976,0.34315151734543,0.311924294399557,5.0535242768707,0.02,"WFDP","heterocyclics"
"MEM250",250,0.00541805451285554,0.348569571858285,0.316479402984309,5.0651536308206,0.022,"WFDP","heterocyclics"
"MEM2",2,0.00533227181442708,0.353901843672712,0.320959338991551,5.01784633096737,0.026,"WFDP","heterocyclics"
"MEM233",233,0.00527943001610437,0.359181273688817,0.325398408380813,5.00081206774719,0.018,"WFDP","heterocyclics"
"MEM157",157,0.00523956706520345,0.36442084075402,0.329810094458447,4.99572334196761,0.017,"WFDP","heterocyclics"
"MEM169",169,0.00506307744046586,0.369483918194486,0.334049956572358,4.85818195581995,0.028,"WFDP","heterocyclics"
"MEM44",44,0.00476352493786331,0.374247443132349,0.337986947287369,4.59793416885385,0.028,"WFDP","heterocyclics"
"MEM187",187,0.0047003992298667,0.378947842362216,0.341870101607721,4.56377246379795,0.033,"WFDP","heterocyclics"
"MEM132",132,0.00468722495211404,0.38363506731433,0.345752172780493,4.57798500780649,0.039,"WFDP","heterocyclics"
"MEM143",143,0.00448260357805175,0.388117670892382,0.349429603494562,4.40288045961084,0.029,"WFDP","heterocyclics"
"MEM276",276,0.00447649894377083,0.392594169836152,0.353112790875502,4.42191897555211,0.033,"WFDP","heterocyclics"
"MEM171",171,0.00424109976138903,0.396835269597542,0.356557157383688,4.21181582579762,0.042,"WFDP","heterocyclics"
"MEM215",215,0.00419974578555249,0.401035015383094,0.35996885423043,4.19297963029791,0.04,"WFDP","heterocyclics"
"MEM283",283,0.00407252243969808,0.405107537822792,0.36325580681535,4.08695024912841,0.036,"WFDP","heterocyclics"
"MEM183",183,0.00380275361365939,0.408910291436451,0.36626455742935,3.83434379063856,0.056,"WFDP","heterocyclics"
"elev_mean",19,0.0857766298844623,0.0857766298844623,0.0843436778936855,59.8600863368553,0.001,"WFDP","lipids"
"Na",9,0.00990994356870863,0.0956865734531709,0.09284728482979,6.98058202826042,0.01,"WFDP","lipids"
"K",6,0.00671313080950774,0.102399704262679,0.0981657406035404,4.75662855184306,0.03,"WFDP","lipids"
"pHCaCl2",13,0.00457933983457649,0.106979044097255,0.101353715241175,3.2562290680139,0.066,"WFDP","lipids"
"Fe",5,0.0158721058635181,0.122851149960773,0.115933572279076,11.4723004163096,0.002,"WFDP","lipids"
"convexity",18,0.00425036925879731,0.127101519219571,0.118827599970467,3.08224129157978,0.087,"WFDP","lipids"
"NH4",10,0.00138269915681835,0.128484218376389,0.118831353706507,1.00269654954636,0.331,"WFDP","lipids"
"aspect",15,0.00133996072185005,0.129824179098239,0.11879183905511,0.971660203809361,0.329,"WFDP","lipids"
"P",12,0.00152854481562861,0.131352723913868,0.118943477112637,1.10860099416295,0.306,"WFDP","lipids"
"Al",1,0.00228870476850254,0.13364142868237,0.119867842492901,1.66166221129277,0.175,"WFDP","lipids"
"TEB",14,0.001214675848698,0.134856104531068,0.119702310183682,0.881722031418688,0.352,"WFDP","lipids"
"Ca",3,0.00145074124782191,0.13630684577889,0.119776833257912,1.05316889214508,0.322,"WFDP","lipids"
"ECEC",4,0.0018697641003432,0.138176609879233,0.12027931903008,1.35813478751235,0.23,"WFDP","lipids"
"MEM1",1,0.0574612398251394,0.0574612398251394,0.0559839063452414,38.8952397051954,0.001,"WFDP","lipids"
"MEM2",2,0.0268201742709639,0.0842814140961033,0.0814063164951492,18.6568791696415,0.001,"WFDP","lipids"
"MEM60",60,0.0203516759648027,0.104633090060906,0.100409661240439,14.4562701278462,0.001,"WFDP","lipids"
"MEM230",230,0.0190470172172378,0.123680107278144,0.11815998196966,13.8018730755721,0.001,"WFDP","lipids"
"MEM143",143,0.0186471628852618,0.142327270163405,0.13556328964419,13.7841636535516,0.001,"WFDP","lipids"
"MEM3",3,0.0182211085675977,0.160548378731003,0.15259149132561,13.7398766421506,0.001,"WFDP","lipids"
"MEM203",203,0.0172459406147163,0.17779431934572,0.16868761085746,13.2563356407698,0.001,"WFDP","lipids"
"MEM40",40,0.0152767932828666,0.193071112628586,0.182840635451135,11.9461041887969,0.001,"WFDP","lipids"
"MEM180",180,0.0146088038693001,0.207679916497886,0.196361058162142,11.6159449057238,0.001,"WFDP","lipids"
"MEM233",233,0.0125952930249153,0.220275209522801,0.207878948942878,10.1605584552764,0.002,"WFDP","lipids"
"MEM97",97,0.0112866663702531,0.231561875893055,0.218101972445321,9.22393912815869,0.004,"WFDP","lipids"
"MEM38",38,0.0106699559393144,0.242231831832369,0.227729091771744,8.82864001813038,0.003,"WFDP","lipids"
"MEM88",88,0.0106095954944623,0.252841427326831,0.237325354731382,8.88915288192598,0.002,"WFDP","lipids"
"MEM6",6,0.00914615349720765,0.261987580824039,0.245456102634497,7.74559585614759,0.006,"WFDP","lipids"
"MEM212",212,0.00913953585656968,0.271127116680609,0.253606133908508,7.82450617249867,0.004,"WFDP","lipids"
"MEM257",257,0.00897513871712613,0.280102255397735,0.261613709789972,7.7670911774544,0.005,"WFDP","lipids"
"MEM64",64,0.00873882133951381,0.288841076737248,0.26940425729116,7.64322389184073,0.008,"WFDP","lipids"
"MEM41",41,0.00812096767709231,0.296962044414341,0.276584132658235,7.17332668514774,0.008,"WFDP","lipids"
"MEM156",156,0.00806441459752,0.305026459011861,0.283728882755773,7.19442792505928,0.009,"WFDP","lipids"
"MEM300",300,0.00790311959833501,0.312929578610196,0.29073021119857,7.1201304539843,0.012,"WFDP","lipids"
"MEM288",288,0.00728913019425653,0.320218708804452,0.297119344540526,6.62666436748803,0.012,"WFDP","lipids"
"MEM169",169,0.00723682890625688,0.327455537710709,0.303475022037509,6.63914980425465,0.013,"WFDP","lipids"
"MEM70",70,0.00665139298980816,0.334106930700517,0.309244040126024,6.15302707089612,0.01,"WFDP","lipids"
"MEM59",59,0.00652920222978376,0.340636132930301,0.314904860069045,6.08989902519568,0.015,"WFDP","lipids"
"MEM137",137,0.00643592800104131,0.347072060931342,0.320487047125615,6.05221427386926,0.015,"WFDP","lipids"
"MEM119",119,0.00631617707027871,0.353388238001621,0.325962616774936,5.98785356473388,0.024,"WFDP","lipids"
"MEM134",134,0.00622192658446952,0.359610164586091,0.331357671847242,5.94609542363239,0.025,"WFDP","lipids"
"MEM130",130,0.00617857778075864,0.365788742366849,0.336725051346018,5.95245035247732,0.018,"WFDP","lipids"
"MEM125",125,0.00611938920796651,0.371908131574816,0.342048026354602,5.94312329853735,0.012,"WFDP","lipids"
"MEM13",13,0.00602536333591802,0.377933494910734,0.347289824709292,5.89880059696754,0.015,"WFDP","lipids"
"MEM129",129,0.005833756878802,0.383767251789536,0.352347489956437,5.75581903527825,0.025,"WFDP","lipids"
"MEM94",94,0.00579103996531022,0.389558291754846,0.357376850792993,5.75838972249847,0.018,"WFDP","lipids"
"MEM166",166,0.0057694992948133,0.395327791049659,0.362400096502859,5.7821684557426,0.011,"WFDP","lipids"
"MEM131",131,0.00575438701543984,0.401082178065099,0.367423986419171,5.81282442571815,0.009,"WFDP","lipids"
"MEM195",195,0.00571936600712042,0.40680154407222,0.372427461361173,5.82350987899622,0.026,"WFDP","lipids"
